week_from,week_until,calendar_week,plz,vacc_status,nCumul,population
2021-01-01,2021-01-24,3,8475,completedBasicImmu,0,1661
2021-01-01,2021-01-24,3,8476,atLeastOneDose,28,1007
2021-01-01,2021-01-24,3,8476,booster,0,1007
2021-01-01,2021-01-24,3,8476,completedBasicImmu,0,1007
2021-01-01,2021-01-24,3,8477,atLeastOneDose,33,1122
2021-01-01,2021-01-24,3,8477,booster,0,1122
2021-01-01,2021-01-24,3,8477,completedBasicImmu,0,1122
2021-01-01,2021-01-24,3,8478,atLeastOneDose,0,936
2021-01-01,2021-01-24,3,8478,booster,0,936
2021-01-01,2021-01-24,3,8478,completedBasicImmu,0,936
2021-01-01,2021-01-24,3,8479,atLeastOneDose,0,697
2021-01-01,2021-01-24,3,8479,booster,0,697
2021-01-01,2021-01-24,3,8479,completedBasicImmu,0,697
2021-01-01,2021-01-24,3,8482,atLeastOneDose,0,1719
2021-01-01,2021-01-24,3,8482,booster,0,1719
2021-01-01,2021-01-24,3,8482,completedBasicImmu,0,1719
2021-01-01,2021-01-24,3,8483,atLeastOneDose,25,2967
2021-01-01,2021-01-24,3,8483,booster,0,2967
2021-01-01,2021-01-24,3,8483,completedBasicImmu,0,2967
2021-01-01,2021-01-24,3,8484,atLeastOneDose,33,3329
2021-01-01,2021-01-24,3,8484,booster,0,3329
2021-01-01,2021-01-24,3,8484,completedBasicImmu,0,3329
2021-01-01,2021-01-24,3,8486,atLeastOneDose,28,1899
2021-01-01,2021-01-24,3,8486,booster,0,1899
2021-01-01,2021-01-24,3,8486,completedBasicImmu,0,1899
2021-01-01,2021-01-24,3,8487,atLeastOneDose,21,1514
2021-01-01,2021-01-24,3,8487,booster,0,1514
2021-01-01,2021-01-24,3,8487,completedBasicImmu,0,1514
2021-01-01,2021-01-24,3,8488,atLeastOneDose,77,4549
2021-01-01,2021-01-24,3,8488,booster,0,4549
2021-01-01,2021-01-24,3,8488,completedBasicImmu,0,4549
2021-01-01,2021-01-24,3,8489,atLeastOneDose,16,980
2021-01-01,2021-01-24,3,8489,booster,0,980
2021-01-01,2021-01-24,3,8489,completedBasicImmu,0,980
2021-01-01,2021-01-24,3,8492,atLeastOneDose,60,2077
2021-01-01,2021-01-24,3,8492,booster,0,2077
2021-01-01,2021-01-24,3,8492,completedBasicImmu,0,2077
2021-01-01,2021-01-24,3,8493,atLeastOneDose,10,1628
2021-01-01,2021-01-24,3,8493,booster,0,1628
2021-01-01,2021-01-24,3,8493,completedBasicImmu,0,1628
2021-01-01,2021-01-24,3,8494,atLeastOneDose,22,2895
2021-01-01,2021-01-24,3,8494,booster,0,2895
2021-01-01,2021-01-24,3,8494,completedBasicImmu,0,2895
2021-01-01,2021-01-24,3,8496,atLeastOneDose,0,931
2021-01-01,2021-01-24,3,8496,booster,0,931
2021-01-01,2021-01-24,3,8496,completedBasicImmu,0,931
2021-01-01,2021-01-24,3,8497,atLeastOneDose,0,790
2021-01-01,2021-01-24,3,8497,booster,0,790
2021-01-01,2021-01-24,3,8497,completedBasicImmu,0,790
2021-01-01,2021-01-24,3,8498,atLeastOneDose,0,940
2021-01-01,2021-01-24,3,8498,booster,0,940
2021-01-01,2021-01-24,3,8498,completedBasicImmu,0,940
2021-01-01,2021-01-24,3,8499,atLeastOneDose,0,376
2021-01-01,2021-01-24,3,8499,booster,0,376
2021-01-01,2021-01-24,3,8499,completedBasicImmu,0,376
2021-01-01,2021-01-24,3,8523,atLeastOneDose,0,1084
2021-01-01,2021-01-24,3,8523,booster,0,1084
2021-01-01,2021-01-24,3,8523,completedBasicImmu,0,1084
2021-01-01,2021-01-24,3,8542,atLeastOneDose,117,5007
2021-01-01,2021-01-24,3,8542,booster,0,5007
2021-01-01,2021-01-24,3,8542,completedBasicImmu,0,5007
2021-01-01,2021-01-24,3,8543,atLeastOneDose,10,1096
2021-01-01,2021-01-24,3,8543,booster,0,1096
2021-01-01,2021-01-24,3,8543,completedBasicImmu,0,1096
2021-01-01,2021-01-24,3,8544,atLeastOneDose,10,406
2021-01-01,2021-01-24,3,8544,booster,0,406
2021-01-01,2021-01-24,3,8544,completedBasicImmu,0,406
2021-01-01,2021-01-24,3,8545,atLeastOneDose,62,2740
2021-01-01,2021-01-24,3,8545,booster,0,2740
2021-01-01,2021-01-24,3,8545,completedBasicImmu,0,2740
2021-01-01,2021-01-24,3,8548,atLeastOneDose,0,900
2021-01-01,2021-01-24,3,8548,booster,0,900
2021-01-01,2021-01-24,3,8548,completedBasicImmu,0,900
2021-01-01,2021-01-24,3,8600,atLeastOneDose,216,27178
2021-01-01,2021-01-24,3,8600,booster,0,27178
2021-01-01,2021-01-24,3,8600,completedBasicImmu,0,27178
2021-01-01,2021-01-24,3,8602,atLeastOneDose,52,2681
2021-01-01,2021-01-24,3,8602,booster,0,2681
2021-01-01,2021-01-24,3,8602,completedBasicImmu,0,2681
2021-01-01,2021-01-24,3,8603,atLeastOneDose,102,5170
2021-01-01,2021-01-24,3,8603,booster,0,5170
2021-01-01,2021-01-24,3,8603,completedBasicImmu,0,5170
2021-01-01,2021-01-24,3,8604,atLeastOneDose,231,16897
2021-01-01,2021-01-24,3,8604,booster,0,16897
2021-01-01,2021-01-24,3,8604,completedBasicImmu,0,16897
2021-01-01,2021-01-24,3,8605,atLeastOneDose,20,1731
2021-01-01,2021-01-24,3,8605,booster,0,1731
2021-01-01,2021-01-24,3,8605,completedBasicImmu,0,1731
2021-01-01,2021-01-24,3,8606,atLeastOneDose,118,8166
2021-01-01,2021-01-24,3,8606,booster,0,8166
2021-01-01,2021-01-24,3,8606,completedBasicImmu,0,8166
2021-01-01,2021-01-24,3,8607,atLeastOneDose,0,1458
2021-01-01,2021-01-24,3,8607,booster,0,1458
2021-01-01,2021-01-24,3,8607,completedBasicImmu,0,1458
2021-01-01,2021-01-24,3,8608,atLeastOneDose,28,3783
2021-01-01,2021-01-24,3,8608,booster,0,3783
2021-01-01,2021-01-24,3,8608,completedBasicImmu,0,3783
2021-01-01,2021-01-24,3,8610,atLeastOneDose,472,29607
2021-01-01,2021-01-24,3,8610,booster,0,29607
2021-01-01,2021-01-24,3,8610,completedBasicImmu,0,29607
2021-01-01,2021-01-24,3,8614,atLeastOneDose,19,1632
2021-01-01,2021-01-24,3,8614,booster,0,1632
2021-01-01,2021-01-24,3,8614,completedBasicImmu,0,1632
2021-01-01,2021-01-24,3,8615,atLeastOneDose,13,1371
2021-01-01,2021-01-24,3,8615,booster,0,1371
2021-01-01,2021-01-24,3,8615,completedBasicImmu,0,1371
2021-01-01,2021-01-24,3,8616,atLeastOneDose,0,790
2021-01-01,2021-01-24,3,8616,booster,0,790
2021-01-01,2021-01-24,3,8616,completedBasicImmu,0,790
2021-01-01,2021-01-24,3,8617,atLeastOneDose,40,3850
2021-01-01,2021-01-24,3,8617,booster,0,3850
2021-01-01,2021-01-24,3,8617,completedBasicImmu,0,3850
2021-01-01,2021-01-24,3,8618,atLeastOneDose,54,4825
2021-01-01,2021-01-24,3,8618,booster,0,4825
2021-01-01,2021-01-24,3,8618,completedBasicImmu,0,4825
2021-01-01,2021-01-24,3,8620,atLeastOneDose,166,16684
2021-01-01,2021-01-24,3,8620,booster,0,16684
2021-01-01,2021-01-24,3,8620,completedBasicImmu,0,16684
2021-01-01,2021-01-24,3,8623,atLeastOneDose,56,8249
2021-01-01,2021-01-24,3,8623,booster,0,8249
2021-01-01,2021-01-24,3,8623,completedBasicImmu,0,8249
2021-01-01,2021-01-24,3,8624,atLeastOneDose,23,2407
2021-01-01,2021-01-24,3,8624,booster,0,2407
2021-01-01,2021-01-24,3,8624,completedBasicImmu,0,2407
2021-01-01,2021-01-24,3,8625,atLeastOneDose,83,5270
2021-01-01,2021-01-24,3,8625,booster,0,5270
2021-01-01,2021-01-24,3,8625,completedBasicImmu,0,5270
2021-01-01,2021-01-24,3,8626,atLeastOneDose,0,1307
2021-01-01,2021-01-24,3,8626,booster,0,1307
2021-01-01,2021-01-24,3,8626,completedBasicImmu,0,1307
2021-01-01,2021-01-24,3,8627,atLeastOneDose,39,3621
2021-01-01,2021-01-24,3,8627,booster,0,3621
2021-01-01,2021-01-24,3,8627,completedBasicImmu,0,3621
2021-01-01,2021-01-24,3,8630,atLeastOneDose,167,12207
2021-01-01,2021-01-24,3,8630,booster,0,12207
2021-01-01,2021-01-24,3,8630,completedBasicImmu,0,12207
2021-01-01,2021-01-24,3,8632,atLeastOneDose,46,3905
2021-01-01,2021-01-24,3,8632,booster,0,3905
2021-01-01,2021-01-24,3,8632,completedBasicImmu,0,3905
2021-01-01,2021-01-24,3,8633,atLeastOneDose,27,3532
2021-01-01,2021-01-24,3,8633,booster,0,3532
2021-01-01,2021-01-24,3,8633,completedBasicImmu,0,3532
2021-01-01,2021-01-24,3,8634,atLeastOneDose,97,8260
2021-01-01,2021-01-24,3,8634,booster,0,8260
2021-01-01,2021-01-24,3,8634,completedBasicImmu,0,8260
2021-01-01,2021-01-24,3,8635,atLeastOneDose,36,3657
2021-01-01,2021-01-24,3,8635,booster,0,3657
2021-01-01,2021-01-24,3,8635,completedBasicImmu,0,3657
2021-01-01,2021-01-24,3,8636,atLeastOneDose,37,8096
2021-01-01,2021-01-24,3,8636,booster,0,8096
2021-01-01,2021-01-24,3,8636,completedBasicImmu,0,8096
2021-01-01,2021-01-24,3,8637,atLeastOneDose,10,1979
2021-01-01,2021-01-24,3,8637,booster,0,1979
2021-01-01,2021-01-24,3,8637,completedBasicImmu,0,1979
2021-01-01,2021-01-24,3,8700,atLeastOneDose,390,13733
2021-01-01,2021-01-24,3,8700,booster,0,13733
2021-01-01,2021-01-24,3,8700,completedBasicImmu,0,13733
2021-01-01,2021-01-24,3,8702,atLeastOneDose,270,7857
2021-01-01,2021-01-24,3,8702,booster,0,7857
2021-01-01,2021-01-24,3,8702,completedBasicImmu,0,7857
2021-01-01,2021-01-24,3,8703,atLeastOneDose,113,5593
2021-01-01,2021-01-24,3,8703,booster,0,5593
2021-01-01,2021-01-24,3,8703,completedBasicImmu,0,5593
2021-01-01,2021-01-24,3,8704,atLeastOneDose,226,6426
2021-01-01,2021-01-24,3,8704,booster,0,6426
2021-01-01,2021-01-24,3,8704,completedBasicImmu,0,6426
2021-01-01,2021-01-24,3,8706,atLeastOneDose,245,14245
2021-01-01,2021-01-24,3,8706,booster,0,14245
2021-01-01,2021-01-24,3,8706,completedBasicImmu,0,14245
2021-01-01,2021-01-24,3,8707,atLeastOneDose,161,6186
2021-01-01,2021-01-24,3,8707,booster,0,6186
2021-01-01,2021-01-24,3,8707,completedBasicImmu,0,6186
2021-01-01,2021-01-24,3,8708,atLeastOneDose,249,11322
2021-01-01,2021-01-24,3,8708,booster,0,11322
2021-01-01,2021-01-24,3,8708,completedBasicImmu,0,11322
2021-01-01,2021-01-24,3,8712,atLeastOneDose,125,11491
2021-01-01,2021-01-24,3,8712,booster,0,11491
2021-01-01,2021-01-24,3,8712,completedBasicImmu,0,11491
2021-01-01,2021-01-24,3,8713,atLeastOneDose,49,3177
2021-01-01,2021-01-24,3,8713,booster,0,3177
2021-01-01,2021-01-24,3,8713,completedBasicImmu,0,3177
2021-01-01,2021-01-24,3,8714,atLeastOneDose,0,475
2021-01-01,2021-01-24,3,8714,booster,0,475
2021-01-01,2021-01-24,3,8714,completedBasicImmu,0,475
2021-01-01,2021-01-24,3,8800,atLeastOneDose,228,15512
2021-01-01,2021-01-24,3,8800,booster,0,15512
2021-01-01,2021-01-24,3,8800,completedBasicImmu,0,15512
2021-01-01,2021-01-24,3,8802,atLeastOneDose,178,8931
2021-01-01,2021-01-24,3,8802,booster,0,8931
2021-01-01,2021-01-24,3,8802,completedBasicImmu,0,8931
2021-01-01,2021-01-24,3,8803,atLeastOneDose,92,6109
2021-01-01,2021-01-24,3,8803,booster,0,6109
2021-01-01,2021-01-24,3,8803,completedBasicImmu,0,6109
2021-01-01,2021-01-24,3,8804,atLeastOneDose,97,6073
2021-01-01,2021-01-24,3,8804,booster,0,6073
2021-01-01,2021-01-24,3,8804,completedBasicImmu,0,6073
2021-01-01,2021-01-24,3,8805,atLeastOneDose,167,10485
2021-01-01,2021-01-24,3,8805,booster,0,10485
2021-01-01,2021-01-24,3,8805,completedBasicImmu,0,10485
2021-01-01,2021-01-24,3,8810,atLeastOneDose,294,20446
2021-01-01,2021-01-24,3,8810,booster,0,20446
2021-01-01,2021-01-24,3,8810,completedBasicImmu,0,20446
2021-01-01,2021-01-24,3,8815,atLeastOneDose,0,346
2021-01-01,2021-01-24,3,8815,booster,0,346
2021-01-01,2021-01-24,3,8815,completedBasicImmu,0,346
2021-01-01,2021-01-24,3,8816,atLeastOneDose,19,2138
2021-01-01,2021-01-24,3,8816,booster,0,2138
2021-01-01,2021-01-24,3,8816,completedBasicImmu,0,2138
2021-01-01,2021-01-24,3,8820,atLeastOneDose,248,15751
2021-01-01,2021-01-24,3,8820,booster,0,15751
2021-01-01,2021-01-24,3,8820,completedBasicImmu,0,15751
2021-01-01,2021-01-24,3,8824,atLeastOneDose,11,1821
2021-01-01,2021-01-24,3,8824,booster,0,1821
2021-01-01,2021-01-24,3,8824,completedBasicImmu,0,1821
2021-01-01,2021-01-24,3,8825,atLeastOneDose,11,885
2021-01-01,2021-01-24,3,8825,booster,0,885
2021-01-01,2021-01-24,3,8825,completedBasicImmu,0,885
2021-01-01,2021-01-24,3,8833,atLeastOneDose,23,3120
2021-01-01,2021-01-24,3,8833,booster,0,3120
2021-01-01,2021-01-24,3,8833,completedBasicImmu,0,3120
2021-01-01,2021-01-24,3,8902,atLeastOneDose,220,10020
2021-01-01,2021-01-24,3,8902,booster,0,10020
2021-01-01,2021-01-24,3,8902,completedBasicImmu,0,10020
2021-01-01,2021-01-24,3,8903,atLeastOneDose,120,6722
2021-01-01,2021-01-24,3,8903,booster,0,6722
2021-01-01,2021-01-24,3,8903,completedBasicImmu,0,6722
2021-01-01,2021-01-24,3,8904,atLeastOneDose,40,1667
2021-01-01,2021-01-24,3,8904,booster,0,1667
2021-01-01,2021-01-24,3,8904,completedBasicImmu,0,1667
2021-01-01,2021-01-24,3,8906,atLeastOneDose,75,5555
2021-01-01,2021-01-24,3,8906,booster,0,5555
2021-01-01,2021-01-24,3,8906,completedBasicImmu,0,5555
2021-01-01,2021-01-24,3,8907,atLeastOneDose,100,5200
2021-01-01,2021-01-24,3,8907,booster,0,5200
2021-01-01,2021-01-24,3,8907,completedBasicImmu,0,5200
2021-01-01,2021-01-24,3,8908,atLeastOneDose,45,3769
2021-01-01,2021-01-24,3,8908,booster,0,3769
2021-01-01,2021-01-24,3,8908,completedBasicImmu,0,3769
2021-01-01,2021-01-24,3,8909,atLeastOneDose,0,1322
2021-01-01,2021-01-24,3,8909,booster,0,1322
2021-01-01,2021-01-24,3,8909,completedBasicImmu,0,1322
2021-01-01,2021-01-24,3,8910,atLeastOneDose,221,10967
2021-01-01,2021-01-24,3,8910,booster,0,10967
2021-01-01,2021-01-24,3,8910,completedBasicImmu,0,10967
2021-01-01,2021-01-24,3,8911,atLeastOneDose,14,1123
2021-01-01,2021-01-24,3,8911,booster,0,1123
2021-01-01,2021-01-24,3,8911,completedBasicImmu,0,1123
2021-01-01,2021-01-24,3,8912,atLeastOneDose,51,5689
2021-01-01,2021-01-24,3,8912,booster,0,5689
2021-01-01,2021-01-24,3,8912,completedBasicImmu,0,5689
2021-01-01,2021-01-24,3,8913,atLeastOneDose,27,2580
2021-01-01,2021-01-24,3,8913,booster,0,2580
2021-01-01,2021-01-24,3,8913,completedBasicImmu,0,2580
2021-01-01,2021-01-24,3,8914,atLeastOneDose,19,1976
2021-01-01,2021-01-24,3,8914,booster,0,1976
2021-01-01,2021-01-24,3,8914,completedBasicImmu,0,1976
2021-01-01,2021-01-24,3,8915,atLeastOneDose,76,2752
2021-01-01,2021-01-24,3,8915,booster,0,2752
2021-01-01,2021-01-24,3,8915,completedBasicImmu,0,2752
2021-01-01,2021-01-24,3,8925,atLeastOneDose,15,960
2021-01-01,2021-01-24,3,8925,booster,0,960
2021-01-01,2021-01-24,3,8925,completedBasicImmu,0,960
2021-01-01,2021-01-24,3,8926,atLeastOneDose,10,1221
2021-01-01,2021-01-24,3,8926,booster,0,1221
2021-01-01,2021-01-24,3,8926,completedBasicImmu,0,1221
2021-01-01,2021-01-24,3,8932,atLeastOneDose,30,5189
2021-01-01,2021-01-24,3,8932,booster,0,5189
2021-01-01,2021-01-24,3,8932,completedBasicImmu,0,5189
2021-01-01,2021-01-24,3,8933,atLeastOneDose,0,645
2021-01-01,2021-01-24,3,8933,booster,0,645
2021-01-01,2021-01-24,3,8933,completedBasicImmu,0,645
2021-01-01,2021-01-24,3,8934,atLeastOneDose,15,2377
2021-01-01,2021-01-24,3,8934,booster,0,2377
2021-01-01,2021-01-24,3,8934,completedBasicImmu,0,2377
2021-01-01,2021-01-24,3,8942,atLeastOneDose,79,4926
2021-01-01,2021-01-24,3,8942,booster,0,4926
2021-01-01,2021-01-24,3,8942,completedBasicImmu,0,4926
2021-01-01,2021-01-24,3,8951,atLeastOneDose,21,3068
2021-01-01,2021-01-24,3,8951,booster,0,3068
2021-01-01,2021-01-24,3,8951,completedBasicImmu,0,3068
2021-01-01,2021-01-24,3,8952,atLeastOneDose,281,18758
2021-01-01,2021-01-24,3,8952,booster,0,18758
2021-01-01,2021-01-24,3,8952,completedBasicImmu,0,18758
2021-01-01,2021-01-24,3,8953,atLeastOneDose,204,27635
2021-01-01,2021-01-24,3,8953,booster,0,27635
2021-01-01,2021-01-24,3,8953,completedBasicImmu,0,27635
2021-01-01,2021-01-24,3,8954,atLeastOneDose,55,3970
2021-01-01,2021-01-24,3,8954,booster,0,3970
2021-01-01,2021-01-24,3,8954,completedBasicImmu,0,3970
2021-01-01,2021-01-24,3,8955,atLeastOneDose,25,2505
2021-01-01,2021-01-24,3,8955,booster,0,2505
2021-01-01,2021-01-24,3,8955,completedBasicImmu,0,2505
2021-01-01,2021-01-24,3,andere Kantone,atLeastOneDose,357,NA
2021-01-01,2021-01-24,3,andere Kantone,booster,0,NA
2021-01-01,2021-01-24,3,andere Kantone,completedBasicImmu,0,NA
2021-01-01,2021-01-24,3,Nachbarkantone,atLeastOneDose,1393,NA
2021-01-01,2021-01-24,3,Nachbarkantone,booster,0,NA
2021-01-01,2021-01-24,3,Nachbarkantone,completedBasicImmu,0,NA
2021-01-01,2021-01-24,3,uebrige PLZ,atLeastOneDose,0,235
2021-01-01,2021-01-24,3,uebrige PLZ,booster,0,235
2021-01-01,2021-01-24,3,uebrige PLZ,completedBasicImmu,0,235
2021-01-01,2021-01-24,3,unbekannt,atLeastOneDose,297,NA
2021-01-01,2021-01-24,3,unbekannt,booster,0,NA
2021-01-01,2021-01-24,3,unbekannt,completedBasicImmu,0,NA
2021-01-01,2021-01-24,3,ZH aber ausserkantonal geimpft,atLeastOneDose,27,NA
2021-01-01,2021-01-24,3,ZH aber ausserkantonal geimpft,booster,0,NA
2021-01-01,2021-01-24,3,ZH aber ausserkantonal geimpft,completedBasicImmu,96,NA
2021-01-25,2021-01-31,4,8001,atLeastOneDose,308,5473
2021-01-25,2021-01-31,4,8001,booster,0,5473
2021-01-25,2021-01-31,4,8001,completedBasicImmu,15,5473
2021-01-25,2021-01-31,4,8002,atLeastOneDose,377,9620
2021-01-25,2021-01-31,4,8002,booster,0,9620
2021-01-25,2021-01-31,4,8002,completedBasicImmu,11,9620
2021-01-25,2021-01-31,4,8003,atLeastOneDose,442,20655
2021-01-25,2021-01-31,4,8003,booster,0,20655
2021-01-25,2021-01-31,4,8003,completedBasicImmu,0,20655
2021-01-25,2021-01-31,4,8004,atLeastOneDose,546,27183
2021-01-25,2021-01-31,4,8004,booster,0,27183
2021-01-25,2021-01-31,4,8004,completedBasicImmu,19,27183
2021-01-25,2021-01-31,4,8005,atLeastOneDose,310,15505
2021-01-25,2021-01-31,4,8005,booster,0,15505
2021-01-25,2021-01-31,4,8005,completedBasicImmu,11,15505
2021-01-25,2021-01-31,4,8006,atLeastOneDose,840,18387
2021-01-25,2021-01-31,4,8006,booster,0,18387
2021-01-25,2021-01-31,4,8006,completedBasicImmu,32,18387
2021-01-25,2021-01-31,4,8008,atLeastOneDose,840,16571
2021-01-25,2021-01-31,4,8008,booster,0,16571
2021-01-25,2021-01-31,4,8008,completedBasicImmu,16,16571
2021-01-25,2021-01-31,4,8032,atLeastOneDose,894,18170
2021-01-25,2021-01-31,4,8032,booster,0,18170
2021-01-25,2021-01-31,4,8032,completedBasicImmu,24,18170
2021-01-25,2021-01-31,4,8037,atLeastOneDose,670,16044
2021-01-25,2021-01-31,4,8037,booster,0,16044
2021-01-25,2021-01-31,4,8037,completedBasicImmu,0,16044
2021-01-25,2021-01-31,4,8038,atLeastOneDose,795,17299
2021-01-25,2021-01-31,4,8038,booster,0,17299
2021-01-25,2021-01-31,4,8038,completedBasicImmu,14,17299
2021-01-25,2021-01-31,4,8041,atLeastOneDose,245,7620
2021-01-25,2021-01-31,4,8041,booster,0,7620
2021-01-25,2021-01-31,4,8041,completedBasicImmu,0,7620
2021-01-25,2021-01-31,4,8044,atLeastOneDose,625,10947
2021-01-25,2021-01-31,4,8044,booster,0,10947
2021-01-25,2021-01-31,4,8044,completedBasicImmu,37,10947
2021-01-25,2021-01-31,4,8045,atLeastOneDose,475,11222
2021-01-25,2021-01-31,4,8045,booster,0,11222
2021-01-25,2021-01-31,4,8045,completedBasicImmu,0,11222
2021-01-25,2021-01-31,4,8046,atLeastOneDose,473,25704
2021-01-25,2021-01-31,4,8046,booster,0,25704
2021-01-25,2021-01-31,4,8046,completedBasicImmu,17,25704
2021-01-25,2021-01-31,4,8047,atLeastOneDose,691,20783
2021-01-25,2021-01-31,4,8047,booster,0,20783
2021-01-25,2021-01-31,4,8047,completedBasicImmu,11,20783
2021-01-25,2021-01-31,4,8048,atLeastOneDose,889,29694
2021-01-25,2021-01-31,4,8048,booster,0,29694
2021-01-25,2021-01-31,4,8048,completedBasicImmu,16,29694
2021-01-25,2021-01-31,4,8049,atLeastOneDose,937,23561
2021-01-25,2021-01-31,4,8049,booster,0,23561
2021-01-25,2021-01-31,4,8049,completedBasicImmu,22,23561
2021-01-25,2021-01-31,4,8050,atLeastOneDose,557,28957
2021-01-25,2021-01-31,4,8050,booster,0,28957
2021-01-25,2021-01-31,4,8050,completedBasicImmu,22,28957
2021-01-25,2021-01-31,4,8051,atLeastOneDose,753,23000
2021-01-25,2021-01-31,4,8051,booster,0,23000
2021-01-25,2021-01-31,4,8051,completedBasicImmu,0,23000
2021-01-25,2021-01-31,4,8052,atLeastOneDose,415,20277
2021-01-25,2021-01-31,4,8052,booster,0,20277
2021-01-25,2021-01-31,4,8052,completedBasicImmu,13,20277
2021-01-25,2021-01-31,4,8053,atLeastOneDose,775,11001
2021-01-25,2021-01-31,4,8053,booster,0,11001
2021-01-25,2021-01-31,4,8053,completedBasicImmu,23,11001
2021-01-25,2021-01-31,4,8055,atLeastOneDose,743,20196
2021-01-25,2021-01-31,4,8055,booster,0,20196
2021-01-25,2021-01-31,4,8055,completedBasicImmu,14,20196
2021-01-25,2021-01-31,4,8057,atLeastOneDose,559,21221
2021-01-25,2021-01-31,4,8057,booster,0,21221
2021-01-25,2021-01-31,4,8057,completedBasicImmu,26,21221
2021-01-25,2021-01-31,4,8064,atLeastOneDose,148,3784
2021-01-25,2021-01-31,4,8064,booster,0,3784
2021-01-25,2021-01-31,4,8064,completedBasicImmu,0,3784
2021-01-25,2021-01-31,4,8102,atLeastOneDose,161,6717
2021-01-25,2021-01-31,4,8102,booster,0,6717
2021-01-25,2021-01-31,4,8102,completedBasicImmu,0,6717
2021-01-25,2021-01-31,4,8103,atLeastOneDose,92,3895
2021-01-25,2021-01-31,4,8103,booster,0,3895
2021-01-25,2021-01-31,4,8103,completedBasicImmu,0,3895
2021-01-25,2021-01-31,4,8104,atLeastOneDose,50,2675
2021-01-25,2021-01-31,4,8104,booster,0,2675
2021-01-25,2021-01-31,4,8104,completedBasicImmu,0,2675
2021-01-25,2021-01-31,4,8105,atLeastOneDose,266,13633
2021-01-25,2021-01-31,4,8105,booster,0,13633
2021-01-25,2021-01-31,4,8105,completedBasicImmu,10,13633
2021-01-25,2021-01-31,4,8106,atLeastOneDose,54,4807
2021-01-25,2021-01-31,4,8106,booster,0,4807
2021-01-25,2021-01-31,4,8106,completedBasicImmu,0,4807
2021-01-25,2021-01-31,4,8107,atLeastOneDose,111,6583
2021-01-25,2021-01-31,4,8107,booster,0,6583
2021-01-25,2021-01-31,4,8107,completedBasicImmu,0,6583
2021-01-25,2021-01-31,4,8108,atLeastOneDose,87,4174
2021-01-25,2021-01-31,4,8108,booster,0,4174
2021-01-25,2021-01-31,4,8108,completedBasicImmu,0,4174
2021-01-25,2021-01-31,4,8112,atLeastOneDose,48,2957
2021-01-25,2021-01-31,4,8112,booster,0,2957
2021-01-25,2021-01-31,4,8112,completedBasicImmu,0,2957
2021-01-25,2021-01-31,4,8113,atLeastOneDose,18,1435
2021-01-25,2021-01-31,4,8113,booster,0,1435
2021-01-25,2021-01-31,4,8113,completedBasicImmu,0,1435
2021-01-25,2021-01-31,4,8114,atLeastOneDose,21,1865
2021-01-25,2021-01-31,4,8114,booster,0,1865
2021-01-25,2021-01-31,4,8114,completedBasicImmu,0,1865
2021-01-25,2021-01-31,4,8115,atLeastOneDose,11,953
2021-01-25,2021-01-31,4,8115,booster,0,953
2021-01-25,2021-01-31,4,8115,completedBasicImmu,0,953
2021-01-25,2021-01-31,4,8117,atLeastOneDose,183,4564
2021-01-25,2021-01-31,4,8117,booster,0,4564
2021-01-25,2021-01-31,4,8117,completedBasicImmu,0,4564
2021-01-25,2021-01-31,4,8118,atLeastOneDose,91,2083
2021-01-25,2021-01-31,4,8118,booster,0,2083
2021-01-25,2021-01-31,4,8118,completedBasicImmu,0,2083
2021-01-25,2021-01-31,4,8121,atLeastOneDose,74,1999
2021-01-25,2021-01-31,4,8121,booster,0,1999
2021-01-25,2021-01-31,4,8121,completedBasicImmu,0,1999
2021-01-25,2021-01-31,4,8122,atLeastOneDose,53,2231
2021-01-25,2021-01-31,4,8122,booster,0,2231
2021-01-25,2021-01-31,4,8122,completedBasicImmu,0,2231
2021-01-25,2021-01-31,4,8123,atLeastOneDose,118,2771
2021-01-25,2021-01-31,4,8123,booster,0,2771
2021-01-25,2021-01-31,4,8123,completedBasicImmu,0,2771
2021-01-25,2021-01-31,4,8124,atLeastOneDose,55,2130
2021-01-25,2021-01-31,4,8124,booster,0,2130
2021-01-25,2021-01-31,4,8124,completedBasicImmu,0,2130
2021-01-25,2021-01-31,4,8125,atLeastOneDose,410,5209
2021-01-25,2021-01-31,4,8125,booster,0,5209
2021-01-25,2021-01-31,4,8125,completedBasicImmu,0,5209
2021-01-25,2021-01-31,4,8126,atLeastOneDose,320,5475
2021-01-25,2021-01-31,4,8126,booster,0,5475
