week_from,week_until,calendar_week,bfsNumber,residence,vacc_status,nCumul
2021-03-08,2021-03-14,10,110,Bezirk Winterthur,atLeastOneDose,11576
2021-03-08,2021-03-14,10,110,Bezirk Winterthur,completedBasicImmu,6509
2021-03-08,2021-03-14,10,110,Bezirk Winterthur,booster,0
2021-03-08,2021-03-14,10,111,Bezirk Dietikon,atLeastOneDose,5146
2021-03-08,2021-03-14,10,111,Bezirk Dietikon,completedBasicImmu,3046
2021-03-08,2021-03-14,10,111,Bezirk Dietikon,booster,0
2021-03-08,2021-03-14,10,112,Bezirk Zurich,atLeastOneDose,29367
2021-03-08,2021-03-14,10,112,Bezirk Zurich,completedBasicImmu,17810
2021-03-08,2021-03-14,10,112,Bezirk Zurich,booster,0
2021-03-08,2021-03-14,10,NA,andere Kantone,atLeastOneDose,1016
2021-03-08,2021-03-14,10,NA,andere Kantone,completedBasicImmu,604
2021-03-08,2021-03-14,10,NA,andere Kantone,booster,0
2021-03-08,2021-03-14,10,NA,Nachbarkantone,atLeastOneDose,5223
2021-03-08,2021-03-14,10,NA,Nachbarkantone,completedBasicImmu,2687
2021-03-08,2021-03-14,10,NA,Nachbarkantone,booster,0
2021-03-08,2021-03-14,10,NA,unbekannt,atLeastOneDose,791
2021-03-08,2021-03-14,10,NA,unbekannt,completedBasicImmu,513
2021-03-08,2021-03-14,10,NA,unbekannt,booster,0
2021-03-08,2021-03-14,10,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,86
2021-03-08,2021-03-14,10,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,2010
2021-03-08,2021-03-14,10,NA,ZH aber ausserkantonal geimpft,booster,0
2021-03-15,2021-03-21,11,101,Bezirk Affoltern,atLeastOneDose,3466
2021-03-15,2021-03-21,11,101,Bezirk Affoltern,completedBasicImmu,2467
2021-03-15,2021-03-21,11,101,Bezirk Affoltern,booster,0
2021-03-15,2021-03-21,11,102,Bezirk Andelfingen,atLeastOneDose,2418
2021-03-15,2021-03-21,11,102,Bezirk Andelfingen,completedBasicImmu,1880
2021-03-15,2021-03-21,11,102,Bezirk Andelfingen,booster,0
2021-03-15,2021-03-21,11,103,Bezirk Bulach,atLeastOneDose,9047
2021-03-15,2021-03-21,11,103,Bezirk Bulach,completedBasicImmu,5807
2021-03-15,2021-03-21,11,103,Bezirk Bulach,booster,0
2021-03-15,2021-03-21,11,104,Bezirk Dielsdorf,atLeastOneDose,4886
2021-03-15,2021-03-21,11,104,Bezirk Dielsdorf,completedBasicImmu,3462
2021-03-15,2021-03-21,11,104,Bezirk Dielsdorf,booster,0
2021-03-15,2021-03-21,11,105,Bezirk Hinwil,atLeastOneDose,7054
2021-03-15,2021-03-21,11,105,Bezirk Hinwil,completedBasicImmu,4967
2021-03-15,2021-03-21,11,105,Bezirk Hinwil,booster,0
2021-03-15,2021-03-21,11,106,Bezirk Horgen,atLeastOneDose,8711
2021-03-15,2021-03-21,11,106,Bezirk Horgen,completedBasicImmu,5939
2021-03-15,2021-03-21,11,106,Bezirk Horgen,booster,0
2021-03-15,2021-03-21,11,107,Bezirk Meilen,atLeastOneDose,11104
2021-03-15,2021-03-21,11,107,Bezirk Meilen,completedBasicImmu,7413
2021-03-15,2021-03-21,11,107,Bezirk Meilen,booster,0
2021-03-15,2021-03-21,11,108,Bezirk Pfaffikon,atLeastOneDose,4132
2021-03-15,2021-03-21,11,108,Bezirk Pfaffikon,completedBasicImmu,2846
2021-03-15,2021-03-21,11,108,Bezirk Pfaffikon,booster,0
2021-03-15,2021-03-21,11,109,Bezirk Uster,atLeastOneDose,9696
2021-03-15,2021-03-21,11,109,Bezirk Uster,completedBasicImmu,6796
2021-03-15,2021-03-21,11,109,Bezirk Uster,booster,0
2021-03-15,2021-03-21,11,110,Bezirk Winterthur,atLeastOneDose,13183
2021-03-15,2021-03-21,11,110,Bezirk Winterthur,completedBasicImmu,8889
2021-03-15,2021-03-21,11,110,Bezirk Winterthur,booster,0
2021-03-15,2021-03-21,11,111,Bezirk Dietikon,atLeastOneDose,5699
2021-03-15,2021-03-21,11,111,Bezirk Dietikon,completedBasicImmu,3798
2021-03-15,2021-03-21,11,111,Bezirk Dietikon,booster,0
2021-03-15,2021-03-21,11,112,Bezirk Zurich,atLeastOneDose,32351
2021-03-15,2021-03-21,11,112,Bezirk Zurich,completedBasicImmu,22260
2021-03-15,2021-03-21,11,112,Bezirk Zurich,booster,0
2021-03-15,2021-03-21,11,NA,andere Kantone,atLeastOneDose,1162
2021-03-15,2021-03-21,11,NA,andere Kantone,completedBasicImmu,719
2021-03-15,2021-03-21,11,NA,andere Kantone,booster,0
2021-03-15,2021-03-21,11,NA,Nachbarkantone,atLeastOneDose,5864
2021-03-15,2021-03-21,11,NA,Nachbarkantone,completedBasicImmu,3533
2021-03-15,2021-03-21,11,NA,Nachbarkantone,booster,0
2021-03-15,2021-03-21,11,NA,unbekannt,atLeastOneDose,876
2021-03-15,2021-03-21,11,NA,unbekannt,completedBasicImmu,596
2021-03-15,2021-03-21,11,NA,unbekannt,booster,0
2021-03-15,2021-03-21,11,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,91
2021-03-15,2021-03-21,11,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,2348
2021-03-15,2021-03-21,11,NA,ZH aber ausserkantonal geimpft,booster,0
2021-03-22,2021-03-28,12,101,Bezirk Affoltern,atLeastOneDose,3792
2021-03-22,2021-03-28,12,101,Bezirk Affoltern,completedBasicImmu,2596
2021-03-22,2021-03-28,12,101,Bezirk Affoltern,booster,0
2021-03-22,2021-03-28,12,102,Bezirk Andelfingen,atLeastOneDose,2600
2021-03-22,2021-03-28,12,102,Bezirk Andelfingen,completedBasicImmu,1911
2021-03-22,2021-03-28,12,102,Bezirk Andelfingen,booster,0
2021-03-22,2021-03-28,12,103,Bezirk Bulach,atLeastOneDose,10190
2021-03-22,2021-03-28,12,103,Bezirk Bulach,completedBasicImmu,6524
2021-03-22,2021-03-28,12,103,Bezirk Bulach,booster,0
2021-03-22,2021-03-28,12,104,Bezirk Dielsdorf,atLeastOneDose,5360
2021-03-22,2021-03-28,12,104,Bezirk Dielsdorf,completedBasicImmu,3837
2021-03-22,2021-03-28,12,104,Bezirk Dielsdorf,booster,0
2021-03-22,2021-03-28,12,105,Bezirk Hinwil,atLeastOneDose,7848
2021-03-22,2021-03-28,12,105,Bezirk Hinwil,completedBasicImmu,5130
2021-03-22,2021-03-28,12,105,Bezirk Hinwil,booster,0
2021-03-22,2021-03-28,12,106,Bezirk Horgen,atLeastOneDose,9845
2021-03-22,2021-03-28,12,106,Bezirk Horgen,completedBasicImmu,6433
2021-03-22,2021-03-28,12,106,Bezirk Horgen,booster,0
2021-03-22,2021-03-28,12,107,Bezirk Meilen,atLeastOneDose,12517
2021-03-22,2021-03-28,12,107,Bezirk Meilen,completedBasicImmu,7834
2021-03-22,2021-03-28,12,107,Bezirk Meilen,booster,0
2021-03-22,2021-03-28,12,108,Bezirk Pfaffikon,atLeastOneDose,4773
2021-03-22,2021-03-28,12,108,Bezirk Pfaffikon,completedBasicImmu,3055
2021-03-22,2021-03-28,12,108,Bezirk Pfaffikon,booster,0
2021-03-22,2021-03-28,12,109,Bezirk Uster,atLeastOneDose,10740
2021-03-22,2021-03-28,12,109,Bezirk Uster,completedBasicImmu,7013
2021-03-22,2021-03-28,12,109,Bezirk Uster,booster,0
2021-03-22,2021-03-28,12,110,Bezirk Winterthur,atLeastOneDose,14332
2021-03-22,2021-03-28,12,110,Bezirk Winterthur,completedBasicImmu,9246
2021-03-22,2021-03-28,12,110,Bezirk Winterthur,booster,0
2021-03-22,2021-03-28,12,111,Bezirk Dietikon,atLeastOneDose,6529
2021-03-22,2021-03-28,12,111,Bezirk Dietikon,completedBasicImmu,4211
2021-03-22,2021-03-28,12,111,Bezirk Dietikon,booster,0
2021-03-22,2021-03-28,12,112,Bezirk Zurich,atLeastOneDose,35847
2021-03-22,2021-03-28,12,112,Bezirk Zurich,completedBasicImmu,23813
2021-03-22,2021-03-28,12,112,Bezirk Zurich,booster,0
2021-03-22,2021-03-28,12,NA,andere Kantone,atLeastOneDose,1339
2021-03-22,2021-03-28,12,NA,andere Kantone,completedBasicImmu,756
2021-03-22,2021-03-28,12,NA,andere Kantone,booster,0
2021-03-22,2021-03-28,12,NA,Nachbarkantone,atLeastOneDose,6456
2021-03-22,2021-03-28,12,NA,Nachbarkantone,completedBasicImmu,3826
2021-03-22,2021-03-28,12,NA,Nachbarkantone,booster,0
2021-03-22,2021-03-28,12,NA,unbekannt,atLeastOneDose,942
2021-03-22,2021-03-28,12,NA,unbekannt,completedBasicImmu,623
2021-03-22,2021-03-28,12,NA,unbekannt,booster,0
2021-03-22,2021-03-28,12,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,111
2021-03-22,2021-03-28,12,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,2841
2021-03-22,2021-03-28,12,NA,ZH aber ausserkantonal geimpft,booster,0
2021-03-29,2021-04-04,13,101,Bezirk Affoltern,atLeastOneDose,3989
2021-03-29,2021-04-04,13,101,Bezirk Affoltern,completedBasicImmu,2716
2021-03-29,2021-04-04,13,101,Bezirk Affoltern,booster,0
2021-03-29,2021-04-04,13,102,Bezirk Andelfingen,atLeastOneDose,2852
2021-03-29,2021-04-04,13,102,Bezirk Andelfingen,completedBasicImmu,1958
2021-03-29,2021-04-04,13,102,Bezirk Andelfingen,booster,0
2021-03-29,2021-04-04,13,103,Bezirk Bulach,atLeastOneDose,11861
2021-03-29,2021-04-04,13,103,Bezirk Bulach,completedBasicImmu,6943
2021-03-29,2021-04-04,13,103,Bezirk Bulach,booster,0
2021-03-29,2021-04-04,13,104,Bezirk Dielsdorf,atLeastOneDose,6340
2021-03-29,2021-04-04,13,104,Bezirk Dielsdorf,completedBasicImmu,3989
2021-03-29,2021-04-04,13,104,Bezirk Dielsdorf,booster,0
2021-03-29,2021-04-04,13,105,Bezirk Hinwil,atLeastOneDose,8749
2021-03-29,2021-04-04,13,105,Bezirk Hinwil,completedBasicImmu,5289
2021-03-29,2021-04-04,13,105,Bezirk Hinwil,booster,0
2021-03-29,2021-04-04,13,106,Bezirk Horgen,atLeastOneDose,11406
2021-03-29,2021-04-04,13,106,Bezirk Horgen,completedBasicImmu,6785
2021-03-29,2021-04-04,13,106,Bezirk Horgen,booster,0
2021-03-29,2021-04-04,13,107,Bezirk Meilen,atLeastOneDose,13359
2021-03-29,2021-04-04,13,107,Bezirk Meilen,completedBasicImmu,8171
2021-03-29,2021-04-04,13,107,Bezirk Meilen,booster,0
2021-03-29,2021-04-04,13,108,Bezirk Pfaffikon,atLeastOneDose,5427
2021-03-29,2021-04-04,13,108,Bezirk Pfaffikon,completedBasicImmu,3170
2021-03-29,2021-04-04,13,108,Bezirk Pfaffikon,booster,0
2021-03-29,2021-04-04,13,109,Bezirk Uster,atLeastOneDose,12341
2021-03-29,2021-04-04,13,109,Bezirk Uster,completedBasicImmu,7299
2021-03-29,2021-04-04,13,109,Bezirk Uster,booster,0
2021-03-29,2021-04-04,13,110,Bezirk Winterthur,atLeastOneDose,16099
2021-03-29,2021-04-04,13,110,Bezirk Winterthur,completedBasicImmu,9482
2021-03-29,2021-04-04,13,110,Bezirk Winterthur,booster,0
2021-03-29,2021-04-04,13,111,Bezirk Dietikon,atLeastOneDose,7323
2021-03-29,2021-04-04,13,111,Bezirk Dietikon,completedBasicImmu,4391
2021-03-29,2021-04-04,13,111,Bezirk Dietikon,booster,0
2021-03-29,2021-04-04,13,112,Bezirk Zurich,atLeastOneDose,39547
2021-03-29,2021-04-04,13,112,Bezirk Zurich,completedBasicImmu,25174
2021-03-29,2021-04-04,13,112,Bezirk Zurich,booster,0
2021-03-29,2021-04-04,13,NA,andere Kantone,atLeastOneDose,1437
2021-03-29,2021-04-04,13,NA,andere Kantone,completedBasicImmu,813
2021-03-29,2021-04-04,13,NA,andere Kantone,booster,0
2021-03-29,2021-04-04,13,NA,Nachbarkantone,atLeastOneDose,6854
2021-03-29,2021-04-04,13,NA,Nachbarkantone,completedBasicImmu,4058
2021-03-29,2021-04-04,13,NA,Nachbarkantone,booster,0
2021-03-29,2021-04-04,13,NA,unbekannt,atLeastOneDose,987
2021-03-29,2021-04-04,13,NA,unbekannt,completedBasicImmu,640
2021-03-29,2021-04-04,13,NA,unbekannt,booster,0
2021-03-29,2021-04-04,13,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,130
2021-03-29,2021-04-04,13,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,3192
2021-03-29,2021-04-04,13,NA,ZH aber ausserkantonal geimpft,booster,0
2021-04-05,2021-04-11,14,101,Bezirk Affoltern,atLeastOneDose,4725
2021-04-05,2021-04-11,14,101,Bezirk Affoltern,completedBasicImmu,3192
2021-04-05,2021-04-11,14,101,Bezirk Affoltern,booster,0
2021-04-05,2021-04-11,14,102,Bezirk Andelfingen,atLeastOneDose,3237
2021-04-05,2021-04-11,14,102,Bezirk Andelfingen,completedBasicImmu,2149
2021-04-05,2021-04-11,14,102,Bezirk Andelfingen,booster,0
2021-04-05,2021-04-11,14,103,Bezirk Bulach,atLeastOneDose,14230
2021-04-05,2021-04-11,14,103,Bezirk Bulach,completedBasicImmu,7944
2021-04-05,2021-04-11,14,103,Bezirk Bulach,booster,0
2021-04-05,2021-04-11,14,104,Bezirk Dielsdorf,atLeastOneDose,7437
2021-04-05,2021-04-11,14,104,Bezirk Dielsdorf,completedBasicImmu,4409
2021-04-05,2021-04-11,14,104,Bezirk Dielsdorf,booster,0
2021-04-05,2021-04-11,14,105,Bezirk Hinwil,atLeastOneDose,9757
2021-04-05,2021-04-11,14,105,Bezirk Hinwil,completedBasicImmu,6108
2021-04-05,2021-04-11,14,105,Bezirk Hinwil,booster,0
2021-04-05,2021-04-11,14,106,Bezirk Horgen,atLeastOneDose,12935
2021-04-05,2021-04-11,14,106,Bezirk Horgen,completedBasicImmu,7767
2021-04-05,2021-04-11,14,106,Bezirk Horgen,booster,0
2021-04-05,2021-04-11,14,107,Bezirk Meilen,atLeastOneDose,14879
2021-04-05,2021-04-11,14,107,Bezirk Meilen,completedBasicImmu,9770
2021-04-05,2021-04-11,14,107,Bezirk Meilen,booster,0
2021-04-05,2021-04-11,14,108,Bezirk Pfaffikon,atLeastOneDose,6164
2021-04-05,2021-04-11,14,108,Bezirk Pfaffikon,completedBasicImmu,3614
2021-04-05,2021-04-11,14,108,Bezirk Pfaffikon,booster,0
2021-04-05,2021-04-11,14,109,Bezirk Uster,atLeastOneDose,14309
2021-04-05,2021-04-11,14,109,Bezirk Uster,completedBasicImmu,8446
2021-04-05,2021-04-11,14,109,Bezirk Uster,booster,0
2021-04-05,2021-04-11,14,110,Bezirk Winterthur,atLeastOneDose,18625
2021-04-05,2021-04-11,14,110,Bezirk Winterthur,completedBasicImmu,11251
2021-04-05,2021-04-11,14,110,Bezirk Winterthur,booster,0
2021-04-05,2021-04-11,14,111,Bezirk Dietikon,atLeastOneDose,9378
2021-04-05,2021-04-11,14,111,Bezirk Dietikon,completedBasicImmu,5033
2021-04-05,2021-04-11,14,111,Bezirk Dietikon,booster,0
2021-04-05,2021-04-11,14,112,Bezirk Zurich,atLeastOneDose,45612
2021-04-05,2021-04-11,14,112,Bezirk Zurich,completedBasicImmu,28666
2021-04-05,2021-04-11,14,112,Bezirk Zurich,booster,0
2021-04-05,2021-04-11,14,NA,andere Kantone,atLeastOneDose,1521
2021-04-05,2021-04-11,14,NA,andere Kantone,completedBasicImmu,994
2021-04-05,2021-04-11,14,NA,andere Kantone,booster,0
2021-04-05,2021-04-11,14,NA,Nachbarkantone,atLeastOneDose,7214
2021-04-05,2021-04-11,14,NA,Nachbarkantone,completedBasicImmu,5091
2021-04-05,2021-04-11,14,NA,Nachbarkantone,booster,0
2021-04-05,2021-04-11,14,NA,unbekannt,atLeastOneDose,1057
2021-04-05,2021-04-11,14,NA,unbekannt,completedBasicImmu,760
2021-04-05,2021-04-11,14,NA,unbekannt,booster,0
2021-04-05,2021-04-11,14,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,177
2021-04-05,2021-04-11,14,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,3641
2021-04-05,2021-04-11,14,NA,ZH aber ausserkantonal geimpft,booster,0
2021-04-12,2021-04-18,15,101,Bezirk Affoltern,atLeastOneDose,6639
2021-04-12,2021-04-18,15,101,Bezirk Affoltern,completedBasicImmu,3446
2021-04-12,2021-04-18,15,101,Bezirk Affoltern,booster,0
2021-04-12,2021-04-18,15,102,Bezirk Andelfingen,atLeastOneDose,4259
2021-04-12,2021-04-18,15,102,Bezirk Andelfingen,completedBasicImmu,2352
2021-04-12,2021-04-18,15,102,Bezirk Andelfingen,booster,0
2021-04-12,2021-04-18,15,103,Bezirk Bulach,atLeastOneDose,18614
2021-04-12,2021-04-18,15,103,Bezirk Bulach,completedBasicImmu,9012
2021-04-12,2021-04-18,15,103,Bezirk Bulach,booster,0
2021-04-12,2021-04-18,15,104,Bezirk Dielsdorf,atLeastOneDose,9732
2021-04-12,2021-04-18,15,104,Bezirk Dielsdorf,completedBasicImmu,4858
2021-04-12,2021-04-18,15,104,Bezirk Dielsdorf,booster,0
2021-04-12,2021-04-18,15,105,Bezirk Hinwil,atLeastOneDose,11876
2021-04-12,2021-04-18,15,105,Bezirk Hinwil,completedBasicImmu,6976
2021-04-12,2021-04-18,15,105,Bezirk Hinwil,booster,0
2021-04-12,2021-04-18,15,106,Bezirk Horgen,atLeastOneDose,16797
2021-04-12,2021-04-18,15,106,Bezirk Horgen,completedBasicImmu,8640
2021-04-12,2021-04-18,15,106,Bezirk Horgen,booster,0
2021-04-12,2021-04-18,15,107,Bezirk Meilen,atLeastOneDose,18629
2021-04-12,2021-04-18,15,107,Bezirk Meilen,completedBasicImmu,11082
2021-04-12,2021-04-18,15,107,Bezirk Meilen,booster,0
2021-04-12,2021-04-18,15,108,Bezirk Pfaffikon,atLeastOneDose,8126
2021-04-12,2021-04-18,15,108,Bezirk Pfaffikon,completedBasicImmu,4165
2021-04-12,2021-04-18,15,108,Bezirk Pfaffikon,booster,0
2021-04-12,2021-04-18,15,109,Bezirk Uster,atLeastOneDose,18113
2021-04-12,2021-04-18,15,109,Bezirk Uster,completedBasicImmu,9684
2021-04-12,2021-04-18,15,109,Bezirk Uster,booster,0
2021-04-12,2021-04-18,15,110,Bezirk Winterthur,atLeastOneDose,24510
2021-04-12,2021-04-18,15,110,Bezirk Winterthur,completedBasicImmu,13184
2021-04-12,2021-04-18,15,110,Bezirk Winterthur,booster,0
2021-04-12,2021-04-18,15,111,Bezirk Dietikon,atLeastOneDose,12142
2021-04-12,2021-04-18,15,111,Bezirk Dietikon,completedBasicImmu,5654
2021-04-12,2021-04-18,15,111,Bezirk Dietikon,booster,0
2021-04-12,2021-04-18,15,112,Bezirk Zurich,atLeastOneDose,57889
2021-04-12,2021-04-18,15,112,Bezirk Zurich,completedBasicImmu,32177
2021-04-12,2021-04-18,15,112,Bezirk Zurich,booster,0
2021-04-12,2021-04-18,15,NA,andere Kantone,atLeastOneDose,1707
2021-04-12,2021-04-18,15,NA,andere Kantone,completedBasicImmu,1154
2021-04-12,2021-04-18,15,NA,andere Kantone,booster,0
2021-04-12,2021-04-18,15,NA,Nachbarkantone,atLeastOneDose,7958
2021-04-12,2021-04-18,15,NA,Nachbarkantone,completedBasicImmu,5811
2021-04-12,2021-04-18,15,NA,Nachbarkantone,booster,0
2021-04-12,2021-04-18,15,NA,unbekannt,atLeastOneDose,1220
2021-04-12,2021-04-18,15,NA,unbekannt,completedBasicImmu,868
2021-04-12,2021-04-18,15,NA,unbekannt,booster,0
2021-04-12,2021-04-18,15,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,230
2021-04-12,2021-04-18,15,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,4128
2021-04-12,2021-04-18,15,NA,ZH aber ausserkantonal geimpft,booster,0
2021-04-19,2021-04-25,16,101,Bezirk Affoltern,atLeastOneDose,8903
2021-04-19,2021-04-25,16,101,Bezirk Affoltern,completedBasicImmu,3754
2021-04-19,2021-04-25,16,101,Bezirk Affoltern,booster,0
2021-04-19,2021-04-25,16,102,Bezirk Andelfingen,atLeastOneDose,5298
2021-04-19,2021-04-25,16,102,Bezirk Andelfingen,completedBasicImmu,2608
2021-04-19,2021-04-25,16,102,Bezirk Andelfingen,booster,0
2021-04-19,2021-04-25,16,103,Bezirk Bulach,atLeastOneDose,23877
2021-04-19,2021-04-25,16,103,Bezirk Bulach,completedBasicImmu,10197
2021-04-19,2021-04-25,16,103,Bezirk Bulach,booster,0
2021-04-19,2021-04-25,16,104,Bezirk Dielsdorf,atLeastOneDose,12828
2021-04-19,2021-04-25,16,104,Bezirk Dielsdorf,completedBasicImmu,5312
2021-04-19,2021-04-25,16,104,Bezirk Dielsdorf,booster,0
2021-04-19,2021-04-25,16,105,Bezirk Hinwil,atLeastOneDose,15089
2021-04-19,2021-04-25,16,105,Bezirk Hinwil,completedBasicImmu,7764
2021-04-19,2021-04-25,16,105,Bezirk Hinwil,booster,0
2021-04-19,2021-04-25,16,106,Bezirk Horgen,atLeastOneDose,21285
2021-04-19,2021-04-25,16,106,Bezirk Horgen,completedBasicImmu,9594
2021-04-19,2021-04-25,16,106,Bezirk Horgen,booster,0
2021-04-19,2021-04-25,16,107,Bezirk Meilen,atLeastOneDose,23029
2021-04-19,2021-04-25,16,107,Bezirk Meilen,completedBasicImmu,12455
2021-04-19,2021-04-25,16,107,Bezirk Meilen,booster,0
2021-04-19,2021-04-25,16,108,Bezirk Pfaffikon,atLeastOneDose,10093
2021-04-19,2021-04-25,16,108,Bezirk Pfaffikon,completedBasicImmu,4676
2021-04-19,2021-04-25,16,108,Bezirk Pfaffikon,booster,0
2021-04-19,2021-04-25,16,109,Bezirk Uster,atLeastOneDose,22723
2021-04-19,2021-04-25,16,109,Bezirk Uster,completedBasicImmu,10732
2021-04-19,2021-04-25,16,109,Bezirk Uster,booster,0
2021-04-19,2021-04-25,16,110,Bezirk Winterthur,atLeastOneDose,30204
2021-04-19,2021-04-25,16,110,Bezirk Winterthur,completedBasicImmu,14489
2021-04-19,2021-04-25,16,110,Bezirk Winterthur,booster,0
2021-04-19,2021-04-25,16,111,Bezirk Dietikon,atLeastOneDose,14795
2021-04-19,2021-04-25,16,111,Bezirk Dietikon,completedBasicImmu,6343
2021-04-19,2021-04-25,16,111,Bezirk Dietikon,booster,0
2021-04-19,2021-04-25,16,112,Bezirk Zurich,atLeastOneDose,69962
2021-04-19,2021-04-25,16,112,Bezirk Zurich,completedBasicImmu,35441
2021-04-19,2021-04-25,16,112,Bezirk Zurich,booster,0
2021-04-19,2021-04-25,16,NA,andere Kantone,atLeastOneDose,1950
2021-04-19,2021-04-25,16,NA,andere Kantone,completedBasicImmu,1333
2021-04-19,2021-04-25,16,NA,andere Kantone,booster,0
2021-04-19,2021-04-25,16,NA,Nachbarkantone,atLeastOneDose,8939
2021-04-19,2021-04-25,16,NA,Nachbarkantone,completedBasicImmu,6419
2021-04-19,2021-04-25,16,NA,Nachbarkantone,booster,0
2021-04-19,2021-04-25,16,NA,unbekannt,atLeastOneDose,1420
2021-04-19,2021-04-25,16,NA,unbekannt,completedBasicImmu,932
2021-04-19,2021-04-25,16,NA,unbekannt,booster,0
2021-04-19,2021-04-25,16,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,303
2021-04-19,2021-04-25,16,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,4711
2021-04-19,2021-04-25,16,NA,ZH aber ausserkantonal geimpft,booster,0
2021-04-26,2021-05-02,17,101,Bezirk Affoltern,atLeastOneDose,10860
2021-04-26,2021-05-02,17,101,Bezirk Affoltern,completedBasicImmu,3957
2021-04-26,2021-05-02,17,101,Bezirk Affoltern,booster,0
2021-04-26,2021-05-02,17,102,Bezirk Andelfingen,atLeastOneDose,6332
2021-04-26,2021-05-02,17,102,Bezirk Andelfingen,completedBasicImmu,2871
2021-04-26,2021-05-02,17,102,Bezirk Andelfingen,booster,0
2021-04-26,2021-05-02,17,103,Bezirk Bulach,atLeastOneDose,29064
2021-04-26,2021-05-02,17,103,Bezirk Bulach,completedBasicImmu,11872
2021-04-26,2021-05-02,17,103,Bezirk Bulach,booster,0
2021-04-26,2021-05-02,17,104,Bezirk Dielsdorf,atLeastOneDose,15920
2021-04-26,2021-05-02,17,104,Bezirk Dielsdorf,completedBasicImmu,6100
2021-04-26,2021-05-02,17,104,Bezirk Dielsdorf,booster,0
2021-04-26,2021-05-02,17,105,Bezirk Hinwil,atLeastOneDose,17854
2021-04-26,2021-05-02,17,105,Bezirk Hinwil,completedBasicImmu,8693
2021-04-26,2021-05-02,17,105,Bezirk Hinwil,booster,0
2021-04-26,2021-05-02,17,106,Bezirk Horgen,atLeastOneDose,25872
2021-04-26,2021-05-02,17,106,Bezirk Horgen,completedBasicImmu,11279
2021-04-26,2021-05-02,17,106,Bezirk Horgen,booster,0
2021-04-26,2021-05-02,17,107,Bezirk Meilen,atLeastOneDose,27124
2021-04-26,2021-05-02,17,107,Bezirk Meilen,completedBasicImmu,13402
2021-04-26,2021-05-02,17,107,Bezirk Meilen,booster,0
2021-04-26,2021-05-02,17,108,Bezirk Pfaffikon,atLeastOneDose,12232
2021-04-26,2021-05-02,17,108,Bezirk Pfaffikon,completedBasicImmu,5285
2021-04-26,2021-05-02,17,108,Bezirk Pfaffikon,booster,0
2021-04-26,2021-05-02,17,109,Bezirk Uster,atLeastOneDose,27725
2021-04-26,2021-05-02,17,109,Bezirk Uster,completedBasicImmu,12023
2021-04-26,2021-05-02,17,109,Bezirk Uster,booster,0
2021-04-26,2021-05-02,17,110,Bezirk Winterthur,atLeastOneDose,35439
2021-04-26,2021-05-02,17,110,Bezirk Winterthur,completedBasicImmu,15916
2021-04-26,2021-05-02,17,110,Bezirk Winterthur,booster,0
2021-04-26,2021-05-02,17,111,Bezirk Dietikon,atLeastOneDose,17264
2021-04-26,2021-05-02,17,111,Bezirk Dietikon,completedBasicImmu,7241
2021-04-26,2021-05-02,17,111,Bezirk Dietikon,booster,0
2021-04-26,2021-05-02,17,112,Bezirk Zurich,atLeastOneDose,81135
2021-04-26,2021-05-02,17,112,Bezirk Zurich,completedBasicImmu,38912
2021-04-26,2021-05-02,17,112,Bezirk Zurich,booster,0
2021-04-26,2021-05-02,17,NA,andere Kantone,atLeastOneDose,2233
2021-04-26,2021-05-02,17,NA,andere Kantone,completedBasicImmu,1429
2021-04-26,2021-05-02,17,NA,andere Kantone,booster,0
2021-04-26,2021-05-02,17,NA,Nachbarkantone,atLeastOneDose,10021
2021-04-26,2021-05-02,17,NA,Nachbarkantone,completedBasicImmu,6865
2021-04-26,2021-05-02,17,NA,Nachbarkantone,booster,0
2021-04-26,2021-05-02,17,NA,unbekannt,atLeastOneDose,1675
2021-04-26,2021-05-02,17,NA,unbekannt,completedBasicImmu,985
2021-04-26,2021-05-02,17,NA,unbekannt,booster,0
2021-04-26,2021-05-02,17,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,385
2021-04-26,2021-05-02,17,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,5150
2021-04-26,2021-05-02,17,NA,ZH aber ausserkantonal geimpft,booster,0
2021-05-03,2021-05-09,18,101,Bezirk Affoltern,atLeastOneDose,12892
2021-05-03,2021-05-09,18,101,Bezirk Affoltern,completedBasicImmu,4677
