date,ageclass,gender,vacc_status,nCumul
2021-01-23,70-79,f,completedBasicImmu,0
2021-01-23,70-79,f,booster,0
2021-01-23,70-79,m,atLeastOneDose,3580
2021-01-23,70-79,m,completedBasicImmu,0
2021-01-23,70-79,m,booster,0
2021-01-23,70-79,NA,atLeastOneDose,0
2021-01-23,70-79,NA,completedBasicImmu,0
2021-01-23,70-79,NA,booster,0
2021-01-23,80+,d,atLeastOneDose,0
2021-01-23,80+,d,completedBasicImmu,0
2021-01-23,80+,d,booster,0
2021-01-23,80+,f,atLeastOneDose,4655
2021-01-23,80+,f,completedBasicImmu,0
2021-01-23,80+,f,booster,0
2021-01-23,80+,m,atLeastOneDose,3907
2021-01-23,80+,m,completedBasicImmu,0
2021-01-23,80+,m,booster,0
2021-01-23,80+,NA,atLeastOneDose,0
2021-01-23,80+,NA,completedBasicImmu,0
2021-01-23,80+,NA,booster,0
2021-01-24,0-9,d,atLeastOneDose,0
2021-01-24,0-9,d,completedBasicImmu,0
2021-01-24,0-9,d,booster,0
2021-01-24,0-9,f,atLeastOneDose,0
2021-01-24,0-9,f,completedBasicImmu,0
2021-01-24,0-9,f,booster,0
2021-01-24,0-9,m,atLeastOneDose,0
2021-01-24,0-9,m,completedBasicImmu,0
2021-01-24,0-9,m,booster,0
2021-01-24,0-9,NA,atLeastOneDose,0
2021-01-24,0-9,NA,completedBasicImmu,0
2021-01-24,0-9,NA,booster,0
2021-01-24,10-19,d,atLeastOneDose,0
2021-01-24,10-19,d,completedBasicImmu,0
2021-01-24,10-19,d,booster,0
2021-01-24,10-19,f,atLeastOneDose,51
2021-01-24,10-19,f,completedBasicImmu,0
2021-01-24,10-19,f,booster,0
2021-01-24,10-19,m,atLeastOneDose,18
2021-01-24,10-19,m,completedBasicImmu,0
2021-01-24,10-19,m,booster,0
2021-01-24,10-19,NA,atLeastOneDose,0
2021-01-24,10-19,NA,completedBasicImmu,0
2021-01-24,10-19,NA,booster,0
2021-01-24,20-29,d,atLeastOneDose,0
2021-01-24,20-29,d,completedBasicImmu,0
2021-01-24,20-29,d,booster,0
2021-01-24,20-29,f,atLeastOneDose,650
2021-01-24,20-29,f,completedBasicImmu,12
2021-01-24,20-29,f,booster,0
2021-01-24,20-29,m,atLeastOneDose,315
2021-01-24,20-29,m,completedBasicImmu,0
2021-01-24,20-29,m,booster,0
2021-01-24,20-29,NA,atLeastOneDose,0
2021-01-24,20-29,NA,completedBasicImmu,0
2021-01-24,20-29,NA,booster,0
2021-01-24,30-39,d,atLeastOneDose,0
2021-01-24,30-39,d,completedBasicImmu,0
2021-01-24,30-39,d,booster,0
2021-01-24,30-39,f,atLeastOneDose,1184
2021-01-24,30-39,f,completedBasicImmu,25
2021-01-24,30-39,f,booster,0
2021-01-24,30-39,m,atLeastOneDose,767
2021-01-24,30-39,m,completedBasicImmu,11
2021-01-24,30-39,m,booster,0
2021-01-24,30-39,NA,atLeastOneDose,0
2021-01-24,30-39,NA,completedBasicImmu,0
2021-01-24,30-39,NA,booster,0
2021-01-24,40-49,d,atLeastOneDose,0
2021-01-24,40-49,d,completedBasicImmu,0
2021-01-24,40-49,d,booster,0
2021-01-24,40-49,f,atLeastOneDose,1194
2021-01-24,40-49,f,completedBasicImmu,12
2021-01-24,40-49,f,booster,0
2021-01-24,40-49,m,atLeastOneDose,830
2021-01-24,40-49,m,completedBasicImmu,0
2021-01-24,40-49,m,booster,0
2021-01-24,40-49,NA,atLeastOneDose,0
2021-01-24,40-49,NA,completedBasicImmu,0
2021-01-24,40-49,NA,booster,0
2021-01-24,50-59,d,atLeastOneDose,0
2021-01-24,50-59,d,completedBasicImmu,0
2021-01-24,50-59,d,booster,0
2021-01-24,50-59,f,atLeastOneDose,1605
2021-01-24,50-59,f,completedBasicImmu,0
2021-01-24,50-59,f,booster,0
2021-01-24,50-59,m,atLeastOneDose,1168
2021-01-24,50-59,m,completedBasicImmu,0
2021-01-24,50-59,m,booster,0
2021-01-24,50-59,NA,atLeastOneDose,0
2021-01-24,50-59,NA,completedBasicImmu,0
2021-01-24,50-59,NA,booster,0
2021-01-24,60-69,d,atLeastOneDose,0
2021-01-24,60-69,d,completedBasicImmu,0
2021-01-24,60-69,d,booster,0
2021-01-24,60-69,f,atLeastOneDose,1368
2021-01-24,60-69,f,completedBasicImmu,0
2021-01-24,60-69,f,booster,0
2021-01-24,60-69,m,atLeastOneDose,1410
2021-01-24,60-69,m,completedBasicImmu,0
2021-01-24,60-69,m,booster,0
2021-01-24,60-69,NA,atLeastOneDose,0
2021-01-24,60-69,NA,completedBasicImmu,0
2021-01-24,60-69,NA,booster,0
2021-01-24,70-79,d,atLeastOneDose,0
2021-01-24,70-79,d,completedBasicImmu,0
2021-01-24,70-79,d,booster,0
2021-01-24,70-79,f,atLeastOneDose,3217
2021-01-24,70-79,f,completedBasicImmu,0
2021-01-24,70-79,f,booster,0
2021-01-24,70-79,m,atLeastOneDose,3585
2021-01-24,70-79,m,completedBasicImmu,0
2021-01-24,70-79,m,booster,0
2021-01-24,70-79,NA,atLeastOneDose,0
2021-01-24,70-79,NA,completedBasicImmu,0
2021-01-24,70-79,NA,booster,0
2021-01-24,80+,d,atLeastOneDose,0
2021-01-24,80+,d,completedBasicImmu,0
2021-01-24,80+,d,booster,0
2021-01-24,80+,f,atLeastOneDose,4663
2021-01-24,80+,f,completedBasicImmu,0
2021-01-24,80+,f,booster,0
2021-01-24,80+,m,atLeastOneDose,3912
2021-01-24,80+,m,completedBasicImmu,0
2021-01-24,80+,m,booster,0
2021-01-24,80+,NA,atLeastOneDose,0
2021-01-24,80+,NA,completedBasicImmu,0
2021-01-24,80+,NA,booster,0
2021-01-25,0-9,d,atLeastOneDose,0
2021-01-25,0-9,d,completedBasicImmu,0
2021-01-25,0-9,d,booster,0
2021-01-25,0-9,f,atLeastOneDose,0
2021-01-25,0-9,f,completedBasicImmu,0
2021-01-25,0-9,f,booster,0
2021-01-25,0-9,m,atLeastOneDose,0
2021-01-25,0-9,m,completedBasicImmu,0
2021-01-25,0-9,m,booster,0
2021-01-25,0-9,NA,atLeastOneDose,0
2021-01-25,0-9,NA,completedBasicImmu,0
2021-01-25,0-9,NA,booster,0
2021-01-25,10-19,d,atLeastOneDose,0
2021-01-25,10-19,d,completedBasicImmu,0
2021-01-25,10-19,d,booster,0
2021-01-25,10-19,f,atLeastOneDose,52
2021-01-25,10-19,f,completedBasicImmu,0
2021-01-25,10-19,f,booster,0
2021-01-25,10-19,m,atLeastOneDose,18
2021-01-25,10-19,m,completedBasicImmu,0
2021-01-25,10-19,m,booster,0
2021-01-25,10-19,NA,atLeastOneDose,0
2021-01-25,10-19,NA,completedBasicImmu,0
2021-01-25,10-19,NA,booster,0
2021-01-25,20-29,d,atLeastOneDose,0
2021-01-25,20-29,d,completedBasicImmu,0
2021-01-25,20-29,d,booster,0
2021-01-25,20-29,f,atLeastOneDose,661
2021-01-25,20-29,f,completedBasicImmu,13
2021-01-25,20-29,f,booster,0
2021-01-25,20-29,m,atLeastOneDose,318
2021-01-25,20-29,m,completedBasicImmu,10
2021-01-25,20-29,m,booster,0
2021-01-25,20-29,NA,atLeastOneDose,0
2021-01-25,20-29,NA,completedBasicImmu,0
2021-01-25,20-29,NA,booster,0
2021-01-25,30-39,d,atLeastOneDose,0
2021-01-25,30-39,d,completedBasicImmu,0
2021-01-25,30-39,d,booster,0
2021-01-25,30-39,f,atLeastOneDose,1198
2021-01-25,30-39,f,completedBasicImmu,28
2021-01-25,30-39,f,booster,0
2021-01-25,30-39,m,atLeastOneDose,784
2021-01-25,30-39,m,completedBasicImmu,11
2021-01-25,30-39,m,booster,0
2021-01-25,30-39,NA,atLeastOneDose,0
2021-01-25,30-39,NA,completedBasicImmu,0
2021-01-25,30-39,NA,booster,0
2021-01-25,40-49,d,atLeastOneDose,0
2021-01-25,40-49,d,completedBasicImmu,0
2021-01-25,40-49,d,booster,0
2021-01-25,40-49,f,atLeastOneDose,1226
2021-01-25,40-49,f,completedBasicImmu,14
2021-01-25,40-49,f,booster,0
2021-01-25,40-49,m,atLeastOneDose,854
2021-01-25,40-49,m,completedBasicImmu,11
2021-01-25,40-49,m,booster,0
2021-01-25,40-49,NA,atLeastOneDose,0
2021-01-25,40-49,NA,completedBasicImmu,0
2021-01-25,40-49,NA,booster,0
2021-01-25,50-59,d,atLeastOneDose,0
2021-01-25,50-59,d,completedBasicImmu,0
2021-01-25,50-59,d,booster,0
2021-01-25,50-59,f,atLeastOneDose,1659
2021-01-25,50-59,f,completedBasicImmu,10
2021-01-25,50-59,f,booster,0
2021-01-25,50-59,m,atLeastOneDose,1223
2021-01-25,50-59,m,completedBasicImmu,10
2021-01-25,50-59,m,booster,0
2021-01-25,50-59,NA,atLeastOneDose,0
2021-01-25,50-59,NA,completedBasicImmu,0
2021-01-25,50-59,NA,booster,0
2021-01-25,60-69,d,atLeastOneDose,0
2021-01-25,60-69,d,completedBasicImmu,0
2021-01-25,60-69,d,booster,0
2021-01-25,60-69,f,atLeastOneDose,1451
2021-01-25,60-69,f,completedBasicImmu,0
2021-01-25,60-69,f,booster,0
2021-01-25,60-69,m,atLeastOneDose,1527
2021-01-25,60-69,m,completedBasicImmu,0
2021-01-25,60-69,m,booster,0
2021-01-25,60-69,NA,atLeastOneDose,0
2021-01-25,60-69,NA,completedBasicImmu,0
2021-01-25,60-69,NA,booster,0
2021-01-25,70-79,d,atLeastOneDose,0
2021-01-25,70-79,d,completedBasicImmu,0
2021-01-25,70-79,d,booster,0
2021-01-25,70-79,f,atLeastOneDose,3556
2021-01-25,70-79,f,completedBasicImmu,0
2021-01-25,70-79,f,booster,0
2021-01-25,70-79,m,atLeastOneDose,3913
2021-01-25,70-79,m,completedBasicImmu,0
2021-01-25,70-79,m,booster,0
2021-01-25,70-79,NA,atLeastOneDose,0
2021-01-25,70-79,NA,completedBasicImmu,0
2021-01-25,70-79,NA,booster,0
2021-01-25,80+,d,atLeastOneDose,0
2021-01-25,80+,d,completedBasicImmu,0
2021-01-25,80+,d,booster,0
2021-01-25,80+,f,atLeastOneDose,5054
2021-01-25,80+,f,completedBasicImmu,0
2021-01-25,80+,f,booster,0
2021-01-25,80+,m,atLeastOneDose,4285
2021-01-25,80+,m,completedBasicImmu,0
2021-01-25,80+,m,booster,0
2021-01-25,80+,NA,atLeastOneDose,0
2021-01-25,80+,NA,completedBasicImmu,0
2021-01-25,80+,NA,booster,0
2021-01-26,0-9,d,atLeastOneDose,0
2021-01-26,0-9,d,completedBasicImmu,0
2021-01-26,0-9,d,booster,0
2021-01-26,0-9,f,atLeastOneDose,0
2021-01-26,0-9,f,completedBasicImmu,0
2021-01-26,0-9,f,booster,0
2021-01-26,0-9,m,atLeastOneDose,0
2021-01-26,0-9,m,completedBasicImmu,0
2021-01-26,0-9,m,booster,0
2021-01-26,0-9,NA,atLeastOneDose,0
2021-01-26,0-9,NA,completedBasicImmu,0
2021-01-26,0-9,NA,booster,0
2021-01-26,10-19,d,atLeastOneDose,0
2021-01-26,10-19,d,completedBasicImmu,0
2021-01-26,10-19,d,booster,0
2021-01-26,10-19,f,atLeastOneDose,58
2021-01-26,10-19,f,completedBasicImmu,0
2021-01-26,10-19,f,booster,0
2021-01-26,10-19,m,atLeastOneDose,24
2021-01-26,10-19,m,completedBasicImmu,0
2021-01-26,10-19,m,booster,0
2021-01-26,10-19,NA,atLeastOneDose,0
2021-01-26,10-19,NA,completedBasicImmu,0
2021-01-26,10-19,NA,booster,0
2021-01-26,20-29,d,atLeastOneDose,0
2021-01-26,20-29,d,completedBasicImmu,0
2021-01-26,20-29,d,booster,0
2021-01-26,20-29,f,atLeastOneDose,720
2021-01-26,20-29,f,completedBasicImmu,15
2021-01-26,20-29,f,booster,0
2021-01-26,20-29,m,atLeastOneDose,372
2021-01-26,20-29,m,completedBasicImmu,15
2021-01-26,20-29,m,booster,0
2021-01-26,20-29,NA,atLeastOneDose,0
2021-01-26,20-29,NA,completedBasicImmu,0
2021-01-26,20-29,NA,booster,0
2021-01-26,30-39,d,atLeastOneDose,0
2021-01-26,30-39,d,completedBasicImmu,0
2021-01-26,30-39,d,booster,0
2021-01-26,30-39,f,atLeastOneDose,1273
2021-01-26,30-39,f,completedBasicImmu,36
2021-01-26,30-39,f,booster,0
2021-01-26,30-39,m,atLeastOneDose,850
2021-01-26,30-39,m,completedBasicImmu,22
2021-01-26,30-39,m,booster,0
2021-01-26,30-39,NA,atLeastOneDose,0
2021-01-26,30-39,NA,completedBasicImmu,0
2021-01-26,30-39,NA,booster,0
2021-01-26,40-49,d,atLeastOneDose,0
2021-01-26,40-49,d,completedBasicImmu,0
2021-01-26,40-49,d,booster,0
2021-01-26,40-49,f,atLeastOneDose,1343
2021-01-26,40-49,f,completedBasicImmu,31
2021-01-26,40-49,f,booster,0
2021-01-26,40-49,m,atLeastOneDose,968
2021-01-26,40-49,m,completedBasicImmu,26
2021-01-26,40-49,m,booster,0
2021-01-26,40-49,NA,atLeastOneDose,0
2021-01-26,40-49,NA,completedBasicImmu,0
2021-01-26,40-49,NA,booster,0
2021-01-26,50-59,d,atLeastOneDose,0
2021-01-26,50-59,d,completedBasicImmu,0
2021-01-26,50-59,d,booster,0
2021-01-26,50-59,f,atLeastOneDose,1859
2021-01-26,50-59,f,completedBasicImmu,17
2021-01-26,50-59,f,booster,0
2021-01-26,50-59,m,atLeastOneDose,1414
2021-01-26,50-59,m,completedBasicImmu,26
2021-01-26,50-59,m,booster,0
2021-01-26,50-59,NA,atLeastOneDose,0
2021-01-26,50-59,NA,completedBasicImmu,0
2021-01-26,50-59,NA,booster,0
2021-01-26,60-69,d,atLeastOneDose,0
2021-01-26,60-69,d,completedBasicImmu,0
2021-01-26,60-69,d,booster,0
2021-01-26,60-69,f,atLeastOneDose,1650
2021-01-26,60-69,f,completedBasicImmu,25
2021-01-26,60-69,f,booster,0
2021-01-26,60-69,m,atLeastOneDose,1761
2021-01-26,60-69,m,completedBasicImmu,38
2021-01-26,60-69,m,booster,0
2021-01-26,60-69,NA,atLeastOneDose,0
2021-01-26,60-69,NA,completedBasicImmu,0
2021-01-26,60-69,NA,booster,0
2021-01-26,70-79,d,atLeastOneDose,0
2021-01-26,70-79,d,completedBasicImmu,0
2021-01-26,70-79,d,booster,0
2021-01-26,70-79,f,atLeastOneDose,4038
2021-01-26,70-79,f,completedBasicImmu,24
2021-01-26,70-79,f,booster,0
2021-01-26,70-79,m,atLeastOneDose,4393
2021-01-26,70-79,m,completedBasicImmu,54
2021-01-26,70-79,m,booster,0
2021-01-26,70-79,NA,atLeastOneDose,0
2021-01-26,70-79,NA,completedBasicImmu,0
2021-01-26,70-79,NA,booster,0
2021-01-26,80+,d,atLeastOneDose,0
2021-01-26,80+,d,completedBasicImmu,0
2021-01-26,80+,d,booster,0
2021-01-26,80+,f,atLeastOneDose,5785
2021-01-26,80+,f,completedBasicImmu,22
2021-01-26,80+,f,booster,0
2021-01-26,80+,m,atLeastOneDose,4880
2021-01-26,80+,m,completedBasicImmu,28
2021-01-26,80+,m,booster,0
2021-01-26,80+,NA,atLeastOneDose,0
2021-01-26,80+,NA,completedBasicImmu,0
2021-01-26,80+,NA,booster,0
2021-01-27,0-9,d,atLeastOneDose,0
2021-01-27,0-9,d,completedBasicImmu,0
2021-01-27,0-9,d,booster,0
2021-01-27,0-9,f,atLeastOneDose,0
2021-01-27,0-9,f,completedBasicImmu,0
2021-01-27,0-9,f,booster,0
2021-01-27,0-9,m,atLeastOneDose,0
2021-01-27,0-9,m,completedBasicImmu,0
2021-01-27,0-9,m,booster,0
2021-01-27,0-9,NA,atLeastOneDose,0
2021-01-27,0-9,NA,completedBasicImmu,0
2021-01-27,0-9,NA,booster,0
2021-01-27,10-19,d,atLeastOneDose,0
2021-01-27,10-19,d,completedBasicImmu,0
2021-01-27,10-19,d,booster,0
2021-01-27,10-19,f,atLeastOneDose,68
2021-01-27,10-19,f,completedBasicImmu,0
2021-01-27,10-19,f,booster,0
2021-01-27,10-19,m,atLeastOneDose,32
2021-01-27,10-19,m,completedBasicImmu,0
2021-01-27,10-19,m,booster,0
2021-01-27,10-19,NA,atLeastOneDose,0
2021-01-27,10-19,NA,completedBasicImmu,0
2021-01-27,10-19,NA,booster,0
2021-01-27,20-29,d,atLeastOneDose,0
2021-01-27,20-29,d,completedBasicImmu,0
2021-01-27,20-29,d,booster,0
2021-01-27,20-29,f,atLeastOneDose,803
2021-01-27,20-29,f,completedBasicImmu,17
2021-01-27,20-29,f,booster,0
2021-01-27,20-29,m,atLeastOneDose,423
2021-01-27,20-29,m,completedBasicImmu,25
2021-01-27,20-29,m,booster,0
2021-01-27,20-29,NA,atLeastOneDose,0
2021-01-27,20-29,NA,completedBasicImmu,0
2021-01-27,20-29,NA,booster,0
2021-01-27,30-39,d,atLeastOneDose,0
2021-01-27,30-39,d,completedBasicImmu,0
2021-01-27,30-39,d,booster,0
2021-01-27,30-39,f,atLeastOneDose,1404
2021-01-27,30-39,f,completedBasicImmu,45
2021-01-27,30-39,f,booster,0
2021-01-27,30-39,m,atLeastOneDose,937
2021-01-27,30-39,m,completedBasicImmu,27
2021-01-27,30-39,m,booster,0
2021-01-27,30-39,NA,atLeastOneDose,0
2021-01-27,30-39,NA,completedBasicImmu,0
2021-01-27,30-39,NA,booster,0
2021-01-27,40-49,d,atLeastOneDose,0
2021-01-27,40-49,d,completedBasicImmu,0
2021-01-27,40-49,d,booster,0
2021-01-27,40-49,f,atLeastOneDose,1510
2021-01-27,40-49,f,completedBasicImmu,41
2021-01-27,40-49,f,booster,0
2021-01-27,40-49,m,atLeastOneDose,1100
2021-01-27,40-49,m,completedBasicImmu,36
2021-01-27,40-49,m,booster,0
2021-01-27,40-49,NA,atLeastOneDose,0
2021-01-27,40-49,NA,completedBasicImmu,0
2021-01-27,40-49,NA,booster,0
2021-01-27,50-59,d,atLeastOneDose,0
2021-01-27,50-59,d,completedBasicImmu,0
2021-01-27,50-59,d,booster,0
2021-01-27,50-59,f,atLeastOneDose,2161
2021-01-27,50-59,f,completedBasicImmu,26
2021-01-27,50-59,f,booster,0
2021-01-27,50-59,m,atLeastOneDose,1650
2021-01-27,50-59,m,completedBasicImmu,51
2021-01-27,50-59,m,booster,0
2021-01-27,50-59,NA,atLeastOneDose,0
2021-01-27,50-59,NA,completedBasicImmu,0
2021-01-27,50-59,NA,booster,0
2021-01-27,60-69,d,atLeastOneDose,0
2021-01-27,60-69,d,completedBasicImmu,0
2021-01-27,60-69,d,booster,0
2021-01-27,60-69,f,atLeastOneDose,1955
2021-01-27,60-69,f,completedBasicImmu,43
2021-01-27,60-69,f,booster,0
2021-01-27,60-69,m,atLeastOneDose,2059
2021-01-27,60-69,m,completedBasicImmu,62
2021-01-27,60-69,m,booster,0
2021-01-27,60-69,NA,atLeastOneDose,0
2021-01-27,60-69,NA,completedBasicImmu,0
2021-01-27,60-69,NA,booster,0
2021-01-27,70-79,d,atLeastOneDose,0
2021-01-27,70-79,d,completedBasicImmu,0
2021-01-27,70-79,d,booster,0
2021-01-27,70-79,f,atLeastOneDose,4650
2021-01-27,70-79,f,completedBasicImmu,53
2021-01-27,70-79,f,booster,0
2021-01-27,70-79,m,atLeastOneDose,4982
2021-01-27,70-79,m,completedBasicImmu,108
2021-01-27,70-79,m,booster,0
2021-01-27,70-79,NA,atLeastOneDose,0
2021-01-27,70-79,NA,completedBasicImmu,0
2021-01-27,70-79,NA,booster,0
2021-01-27,80+,d,atLeastOneDose,0
2021-01-27,80+,d,completedBasicImmu,0
2021-01-27,80+,d,booster,0
2021-01-27,80+,f,atLeastOneDose,6950
2021-01-27,80+,f,completedBasicImmu,40
2021-01-27,80+,f,booster,0
2021-01-27,80+,m,atLeastOneDose,5567
2021-01-27,80+,m,completedBasicImmu,47
2021-01-27,80+,m,booster,0
2021-01-27,80+,NA,atLeastOneDose,0
2021-01-27,80+,NA,completedBasicImmu,0
2021-01-27,80+,NA,booster,0
2021-01-28,0-9,d,atLeastOneDose,0
2021-01-28,0-9,d,completedBasicImmu,0
2021-01-28,0-9,d,booster,0
2021-01-28,0-9,f,atLeastOneDose,0
2021-01-28,0-9,f,completedBasicImmu,0
2021-01-28,0-9,f,booster,0
2021-01-28,0-9,m,atLeastOneDose,0
2021-01-28,0-9,m,completedBasicImmu,0
2021-01-28,0-9,m,booster,0
2021-01-28,0-9,NA,atLeastOneDose,0
2021-01-28,0-9,NA,completedBasicImmu,0
2021-01-28,0-9,NA,booster,0
2021-01-28,10-19,d,atLeastOneDose,0
2021-01-28,10-19,d,completedBasicImmu,0
2021-01-28,10-19,d,booster,0
2021-01-28,10-19,f,atLeastOneDose,92
2021-01-28,10-19,f,completedBasicImmu,0
2021-01-28,10-19,f,booster,0
2021-01-28,10-19,m,atLeastOneDose,45
2021-01-28,10-19,m,completedBasicImmu,0
2021-01-28,10-19,m,booster,0
2021-01-28,10-19,NA,atLeastOneDose,0
2021-01-28,10-19,NA,completedBasicImmu,0
2021-01-28,10-19,NA,booster,0
2021-01-28,20-29,d,atLeastOneDose,0
2021-01-28,20-29,d,completedBasicImmu,0
2021-01-28,20-29,d,booster,0
2021-01-28,20-29,f,atLeastOneDose,961
2021-01-28,20-29,f,completedBasicImmu,22
2021-01-28,20-29,f,booster,0
2021-01-28,20-29,m,atLeastOneDose,517
2021-01-28,20-29,m,completedBasicImmu,29
2021-01-28,20-29,m,booster,0
2021-01-28,20-29,NA,atLeastOneDose,0
2021-01-28,20-29,NA,completedBasicImmu,0
2021-01-28,20-29,NA,booster,0
2021-01-28,30-39,d,atLeastOneDose,0
2021-01-28,30-39,d,completedBasicImmu,0
2021-01-28,30-39,d,booster,0
2021-01-28,30-39,f,atLeastOneDose,1616
2021-01-28,30-39,f,completedBasicImmu,56
2021-01-28,30-39,f,booster,0
2021-01-28,30-39,m,atLeastOneDose,1070
2021-01-28,30-39,m,completedBasicImmu,39
2021-01-28,30-39,m,booster,0
2021-01-28,30-39,NA,atLeastOneDose,0
2021-01-28,30-39,NA,completedBasicImmu,0
2021-01-28,30-39,NA,booster,0
2021-01-28,40-49,d,atLeastOneDose,0
2021-01-28,40-49,d,completedBasicImmu,0
2021-01-28,40-49,d,booster,0
2021-01-28,40-49,f,atLeastOneDose,1790
2021-01-28,40-49,f,completedBasicImmu,56
2021-01-28,40-49,f,booster,0
2021-01-28,40-49,m,atLeastOneDose,1263
2021-01-28,40-49,m,completedBasicImmu,53
2021-01-28,40-49,m,booster,0
2021-01-28,40-49,NA,atLeastOneDose,0
2021-01-28,40-49,NA,completedBasicImmu,0
2021-01-28,40-49,NA,booster,0
2021-01-28,50-59,d,atLeastOneDose,0
2021-01-28,50-59,d,completedBasicImmu,0
2021-01-28,50-59,d,booster,0
2021-01-28,50-59,f,atLeastOneDose,2535
2021-01-28,50-59,f,completedBasicImmu,42
2021-01-28,50-59,f,booster,0
2021-01-28,50-59,m,atLeastOneDose,1941
2021-01-28,50-59,m,completedBasicImmu,71
2021-01-28,50-59,m,booster,0
2021-01-28,50-59,NA,atLeastOneDose,0
2021-01-28,50-59,NA,completedBasicImmu,0
2021-01-28,50-59,NA,booster,0
2021-01-28,60-69,d,atLeastOneDose,0
2021-01-28,60-69,d,completedBasicImmu,0
2021-01-28,60-69,d,booster,0
2021-01-28,60-69,f,atLeastOneDose,2251
2021-01-28,60-69,f,completedBasicImmu,54
2021-01-28,60-69,f,booster,0
2021-01-28,60-69,m,atLeastOneDose,2327
2021-01-28,60-69,m,completedBasicImmu,87
2021-01-28,60-69,m,booster,0
2021-01-28,60-69,NA,atLeastOneDose,0
2021-01-28,60-69,NA,completedBasicImmu,0
2021-01-28,60-69,NA,booster,0
2021-01-28,70-79,d,atLeastOneDose,0
2021-01-28,70-79,d,completedBasicImmu,0
2021-01-28,70-79,d,booster,0
2021-01-28,70-79,f,atLeastOneDose,5241
2021-01-28,70-79,f,completedBasicImmu,89
2021-01-28,70-79,f,booster,0
2021-01-28,70-79,m,atLeastOneDose,5547
2021-01-28,70-79,m,completedBasicImmu,154
2021-01-28,70-79,m,booster,0
2021-01-28,70-79,NA,atLeastOneDose,0
2021-01-28,70-79,NA,completedBasicImmu,0
2021-01-28,70-79,NA,booster,0
2021-01-28,80+,d,atLeastOneDose,0
2021-01-28,80+,d,completedBasicImmu,0
2021-01-28,80+,d,booster,0
2021-01-28,80+,f,atLeastOneDose,8000
2021-01-28,80+,f,completedBasicImmu,62
2021-01-28,80+,f,booster,0
2021-01-28,80+,m,atLeastOneDose,6273
2021-01-28,80+,m,completedBasicImmu,71
2021-01-28,80+,m,booster,0
2021-01-28,80+,NA,atLeastOneDose,0
2021-01-28,80+,NA,completedBasicImmu,0
2021-01-28,80+,NA,booster,0
2021-01-29,0-9,d,atLeastOneDose,0
2021-01-29,0-9,d,completedBasicImmu,0
2021-01-29,0-9,d,booster,0
2021-01-29,0-9,f,atLeastOneDose,0
2021-01-29,0-9,f,completedBasicImmu,0
2021-01-29,0-9,f,booster,0
2021-01-29,0-9,m,atLeastOneDose,0
2021-01-29,0-9,m,completedBasicImmu,0
2021-01-29,0-9,m,booster,0
2021-01-29,0-9,NA,atLeastOneDose,0
2021-01-29,0-9,NA,completedBasicImmu,0
2021-01-29,0-9,NA,booster,0
2021-01-29,10-19,d,atLeastOneDose,0
2021-01-29,10-19,d,completedBasicImmu,0
2021-01-29,10-19,d,booster,0
2021-01-29,10-19,f,atLeastOneDose,111
2021-01-29,10-19,f,completedBasicImmu,0
2021-01-29,10-19,f,booster,0
2021-01-29,10-19,m,atLeastOneDose,50
2021-01-29,10-19,m,completedBasicImmu,0
2021-01-29,10-19,m,booster,0
2021-01-29,10-19,NA,atLeastOneDose,0
2021-01-29,10-19,NA,completedBasicImmu,0
2021-01-29,10-19,NA,booster,0
2021-01-29,20-29,d,atLeastOneDose,0
2021-01-29,20-29,d,completedBasicImmu,0
2021-01-29,20-29,d,booster,0
2021-01-29,20-29,f,atLeastOneDose,1081
2021-01-29,20-29,f,completedBasicImmu,29
2021-01-29,20-29,f,booster,0
2021-01-29,20-29,m,atLeastOneDose,573
2021-01-29,20-29,m,completedBasicImmu,33
2021-01-29,20-29,m,booster,0
2021-01-29,20-29,NA,atLeastOneDose,0
2021-01-29,20-29,NA,completedBasicImmu,0
2021-01-29,20-29,NA,booster,0
2021-01-29,30-39,d,atLeastOneDose,0
2021-01-29,30-39,d,completedBasicImmu,0
2021-01-29,30-39,d,booster,0
2021-01-29,30-39,f,atLeastOneDose,1762
2021-01-29,30-39,f,completedBasicImmu,61
2021-01-29,30-39,f,booster,0
2021-01-29,30-39,m,atLeastOneDose,1171
2021-01-29,30-39,m,completedBasicImmu,44
2021-01-29,30-39,m,booster,0
2021-01-29,30-39,NA,atLeastOneDose,0
2021-01-29,30-39,NA,completedBasicImmu,0
2021-01-29,30-39,NA,booster,0
2021-01-29,40-49,d,atLeastOneDose,0
2021-01-29,40-49,d,completedBasicImmu,0
2021-01-29,40-49,d,booster,0
2021-01-29,40-49,f,atLeastOneDose,1998
2021-01-29,40-49,f,completedBasicImmu,66
2021-01-29,40-49,f,booster,0
2021-01-29,40-49,m,atLeastOneDose,1411
2021-01-29,40-49,m,completedBasicImmu,61
2021-01-29,40-49,m,booster,0
2021-01-29,40-49,NA,atLeastOneDose,0
2021-01-29,40-49,NA,completedBasicImmu,0
2021-01-29,40-49,NA,booster,0
2021-01-29,50-59,d,atLeastOneDose,0
2021-01-29,50-59,d,completedBasicImmu,0
2021-01-29,50-59,d,booster,0
2021-01-29,50-59,f,atLeastOneDose,2898
2021-01-29,50-59,f,completedBasicImmu,51
2021-01-29,50-59,f,booster,0
2021-01-29,50-59,m,atLeastOneDose,2181
2021-01-29,50-59,m,completedBasicImmu,83
